Train_image_path,Train_mask_path
data//images/CL_HandE_1234_B004_topleft209.tiff,data//masks/CL_HandE_1234_B004_topleft209.tiff
data//images/CL_HandE_1234_B004_topleft210.tiff,data//masks/CL_HandE_1234_B004_topleft210.tiff
data//images/CL_HandE_1234_B004_topleft211.tiff,data//masks/CL_HandE_1234_B004_topleft211.tiff
data//images/CL_HandE_1234_B004_topleft212.tiff,data//masks/CL_HandE_1234_B004_topleft212.tiff
data//images/CL_HandE_1234_B004_topleft213.tiff,data//masks/CL_HandE_1234_B004_topleft213.tiff
data//images/CL_HandE_1234_B004_topleft214.tiff,data//masks/CL_HandE_1234_B004_topleft214.tiff
data//images/CL_HandE_1234_B004_topleft215.tiff,data//masks/CL_HandE_1234_B004_topleft215.tiff
data//images/CL_HandE_1234_B004_topleft216.tiff,data//masks/CL_HandE_1234_B004_topleft216.tiff
data//images/CL_HandE_1234_B004_topleft217.tiff,data//masks/CL_HandE_1234_B004_topleft217.tiff
data//images/CL_HandE_1234_B004_topleft218.tiff,data//masks/CL_HandE_1234_B004_topleft218.tiff
data//images/CL_HandE_1234_B004_topleft219.tiff,data//masks/CL_HandE_1234_B004_topleft219.tiff
data//images/CL_HandE_1234_B004_topleft220.tiff,data//masks/CL_HandE_1234_B004_topleft220.tiff
data//images/CL_HandE_1234_B004_topleft221.tiff,data//masks/CL_HandE_1234_B004_topleft221.tiff
data//images/CL_HandE_1234_B004_topleft222.tiff,data//masks/CL_HandE_1234_B004_topleft222.tiff
data//images/CL_HandE_1234_B004_topleft223.tiff,data//masks/CL_HandE_1234_B004_topleft223.tiff
data//images/CL_HandE_1234_B004_topleft224.tiff,data//masks/CL_HandE_1234_B004_topleft224.tiff
data//images/CL_HandE_1234_B004_topleft225.tiff,data//masks/CL_HandE_1234_B004_topleft225.tiff
data//images/CL_HandE_1234_B004_topleft226.tiff,data//masks/CL_HandE_1234_B004_topleft226.tiff
data//images/CL_HandE_1234_B004_topleft227.tiff,data//masks/CL_HandE_1234_B004_topleft227.tiff
data//images/CL_HandE_1234_B004_topleft228.tiff,data//masks/CL_HandE_1234_B004_topleft228.tiff
data//images/CL_HandE_1234_B004_topleft229.tiff,data//masks/CL_HandE_1234_B004_topleft229.tiff
data//images/CL_HandE_1234_B004_topleft230.tiff,data//masks/CL_HandE_1234_B004_topleft230.tiff
data//images/CL_HandE_1234_B004_topleft231.tiff,data//masks/CL_HandE_1234_B004_topleft231.tiff
data//images/CL_HandE_1234_B004_topleft232.tiff,data//masks/CL_HandE_1234_B004_topleft232.tiff
data//images/CL_HandE_1234_B004_topleft233.tiff,data//masks/CL_HandE_1234_B004_topleft233.tiff
data//images/CL_HandE_1234_B004_topleft234.tiff,data//masks/CL_HandE_1234_B004_topleft234.tiff
data//images/CL_HandE_1234_B004_topleft235.tiff,data//masks/CL_HandE_1234_B004_topleft235.tiff
data//images/CL_HandE_1234_B004_topleft236.tiff,data//masks/CL_HandE_1234_B004_topleft236.tiff
data//images/CL_HandE_1234_B004_topleft237.tiff,data//masks/CL_HandE_1234_B004_topleft237.tiff
data//images/CL_HandE_1234_B004_topleft238.tiff,data//masks/CL_HandE_1234_B004_topleft238.tiff
data//images/CL_HandE_1234_B004_topleft239.tiff,data//masks/CL_HandE_1234_B004_topleft239.tiff
data//images/CL_HandE_1234_B004_topleft240.tiff,data//masks/CL_HandE_1234_B004_topleft240.tiff
data//images/CL_HandE_1234_B004_topleft241.tiff,data//masks/CL_HandE_1234_B004_topleft241.tiff
data//images/CL_HandE_1234_B004_topleft242.tiff,data//masks/CL_HandE_1234_B004_topleft242.tiff
data//images/CL_HandE_1234_B004_topleft243.tiff,data//masks/CL_HandE_1234_B004_topleft243.tiff
data//images/CL_HandE_1234_B004_topleft244.tiff,data//masks/CL_HandE_1234_B004_topleft244.tiff
data//images/CL_HandE_1234_B004_topleft245.tiff,data//masks/CL_HandE_1234_B004_topleft245.tiff
data//images/CL_HandE_1234_B004_topleft246.tiff,data//masks/CL_HandE_1234_B004_topleft246.tiff
data//images/CL_HandE_1234_B004_topleft247.tiff,data//masks/CL_HandE_1234_B004_topleft247.tiff
data//images/CL_HandE_1234_B004_topleft248.tiff,data//masks/CL_HandE_1234_B004_topleft248.tiff
data//images/CL_HandE_1234_B004_topleft249.tiff,data//masks/CL_HandE_1234_B004_topleft249.tiff
data//images/CL_HandE_1234_B004_topleft250.tiff,data//masks/CL_HandE_1234_B004_topleft250.tiff
data//images/CL_HandE_1234_B004_topleft251.tiff,data//masks/CL_HandE_1234_B004_topleft251.tiff
data//images/CL_HandE_1234_B004_topleft252.tiff,data//masks/CL_HandE_1234_B004_topleft252.tiff
data//images/CL_HandE_1234_B004_topleft253.tiff,data//masks/CL_HandE_1234_B004_topleft253.tiff
data//images/CL_HandE_1234_B004_topleft254.tiff,data//masks/CL_HandE_1234_B004_topleft254.tiff
data//images/CL_HandE_1234_B004_topleft255.tiff,data//masks/CL_HandE_1234_B004_topleft255.tiff
data//images/CL_HandE_1234_B004_topleft256.tiff,data//masks/CL_HandE_1234_B004_topleft256.tiff
data//images/CL_HandE_1234_B004_topleft257.tiff,data//masks/CL_HandE_1234_B004_topleft257.tiff
data//images/CL_HandE_1234_B004_topleft258.tiff,data//masks/CL_HandE_1234_B004_topleft258.tiff
data//images/CL_HandE_1234_B004_topleft259.tiff,data//masks/CL_HandE_1234_B004_topleft259.tiff
data//images/CL_HandE_1234_B004_topleft260.tiff,data//masks/CL_HandE_1234_B004_topleft260.tiff
data//images/CL_HandE_1234_B004_topleft261.tiff,data//masks/CL_HandE_1234_B004_topleft261.tiff
data//images/CL_HandE_1234_B004_topleft262.tiff,data//masks/CL_HandE_1234_B004_topleft262.tiff
data//images/CL_HandE_1234_B004_topleft263.tiff,data//masks/CL_HandE_1234_B004_topleft263.tiff
data//images/CL_HandE_1234_B004_topleft264.tiff,data//masks/CL_HandE_1234_B004_topleft264.tiff
data//images/CL_HandE_1234_B004_topleft265.tiff,data//masks/CL_HandE_1234_B004_topleft265.tiff
data//images/CL_HandE_1234_B004_topleft266.tiff,data//masks/CL_HandE_1234_B004_topleft266.tiff
data//images/CL_HandE_1234_B004_topleft267.tiff,data//masks/CL_HandE_1234_B004_topleft267.tiff
data//images/CL_HandE_1234_B004_topleft268.tiff,data//masks/CL_HandE_1234_B004_topleft268.tiff
data//images/CL_HandE_1234_B004_topleft269.tiff,data//masks/CL_HandE_1234_B004_topleft269.tiff
data//images/CL_HandE_1234_B004_topleft270.tiff,data//masks/CL_HandE_1234_B004_topleft270.tiff
data//images/CL_HandE_1234_B004_topleft271.tiff,data//masks/CL_HandE_1234_B004_topleft271.tiff
data//images/CL_HandE_1234_B004_topleft272.tiff,data//masks/CL_HandE_1234_B004_topleft272.tiff
data//images/CL_HandE_1234_B004_topleft273.tiff,data//masks/CL_HandE_1234_B004_topleft273.tiff
data//images/CL_HandE_1234_B004_topleft274.tiff,data//masks/CL_HandE_1234_B004_topleft274.tiff
data//images/CL_HandE_1234_B004_topleft275.tiff,data//masks/CL_HandE_1234_B004_topleft275.tiff
data//images/CL_HandE_1234_B004_topleft276.tiff,data//masks/CL_HandE_1234_B004_topleft276.tiff
data//images/CL_HandE_1234_B004_topleft277.tiff,data//masks/CL_HandE_1234_B004_topleft277.tiff
data//images/CL_HandE_1234_B004_topleft278.tiff,data//masks/CL_HandE_1234_B004_topleft278.tiff
data//images/CL_HandE_1234_B004_topleft279.tiff,data//masks/CL_HandE_1234_B004_topleft279.tiff
data//images/CL_HandE_1234_B004_topleft280.tiff,data//masks/CL_HandE_1234_B004_topleft280.tiff
data//images/CL_HandE_1234_B004_topleft281.tiff,data//masks/CL_HandE_1234_B004_topleft281.tiff
data//images/CL_HandE_1234_B004_topleft282.tiff,data//masks/CL_HandE_1234_B004_topleft282.tiff
data//images/CL_HandE_1234_B004_topleft283.tiff,data//masks/CL_HandE_1234_B004_topleft283.tiff
data//images/CL_HandE_1234_B004_topleft284.tiff,data//masks/CL_HandE_1234_B004_topleft284.tiff
data//images/CL_HandE_1234_B004_topleft285.tiff,data//masks/CL_HandE_1234_B004_topleft285.tiff
data//images/CL_HandE_1234_B004_topleft286.tiff,data//masks/CL_HandE_1234_B004_topleft286.tiff
data//images/CL_HandE_1234_B004_topleft287.tiff,data//masks/CL_HandE_1234_B004_topleft287.tiff
data//images/CL_HandE_1234_B004_topleft288.tiff,data//masks/CL_HandE_1234_B004_topleft288.tiff
data//images/CL_HandE_1234_B004_topleft289.tiff,data//masks/CL_HandE_1234_B004_topleft289.tiff
data//images/CL_HandE_1234_B004_topleft290.tiff,data//masks/CL_HandE_1234_B004_topleft290.tiff
data//images/CL_HandE_1234_B004_topleft291.tiff,data//masks/CL_HandE_1234_B004_topleft291.tiff
data//images/CL_HandE_1234_B004_topleft292.tiff,data//masks/CL_HandE_1234_B004_topleft292.tiff
data//images/CL_HandE_1234_B004_topleft293.tiff,data//masks/CL_HandE_1234_B004_topleft293.tiff
data//images/CL_HandE_1234_B004_topleft294.tiff,data//masks/CL_HandE_1234_B004_topleft294.tiff
data//images/CL_HandE_1234_B004_topleft295.tiff,data//masks/CL_HandE_1234_B004_topleft295.tiff
data//images/CL_HandE_1234_B004_topleft296.tiff,data//masks/CL_HandE_1234_B004_topleft296.tiff
data//images/CL_HandE_1234_B004_topleft297.tiff,data//masks/CL_HandE_1234_B004_topleft297.tiff
data//images/CL_HandE_1234_B004_topleft298.tiff,data//masks/CL_HandE_1234_B004_topleft298.tiff
data//images/CL_HandE_1234_B004_topleft299.tiff,data//masks/CL_HandE_1234_B004_topleft299.tiff
data//images/CL_HandE_1234_B004_topleft300.tiff,data//masks/CL_HandE_1234_B004_topleft300.tiff
data//images/CL_HandE_1234_B004_topleft301.tiff,data//masks/CL_HandE_1234_B004_topleft301.tiff
data//images/CL_HandE_1234_B004_topleft302.tiff,data//masks/CL_HandE_1234_B004_topleft302.tiff
data//images/CL_HandE_1234_B004_topleft303.tiff,data//masks/CL_HandE_1234_B004_topleft303.tiff
data//images/CL_HandE_1234_B004_topleft304.tiff,data//masks/CL_HandE_1234_B004_topleft304.tiff
data//images/CL_HandE_1234_B004_topleft305.tiff,data//masks/CL_HandE_1234_B004_topleft305.tiff
data//images/CL_HandE_1234_B004_topright0.tiff,data//masks/CL_HandE_1234_B004_topright0.tiff
data//images/CL_HandE_1234_B004_topright1.tiff,data//masks/CL_HandE_1234_B004_topright1.tiff
data//images/CL_HandE_1234_B004_topright2.tiff,data//masks/CL_HandE_1234_B004_topright2.tiff
data//images/CL_HandE_1234_B004_topright3.tiff,data//masks/CL_HandE_1234_B004_topright3.tiff
data//images/CL_HandE_1234_B004_topright4.tiff,data//masks/CL_HandE_1234_B004_topright4.tiff
data//images/CL_HandE_1234_B004_topright5.tiff,data//masks/CL_HandE_1234_B004_topright5.tiff
data//images/CL_HandE_1234_B004_topright6.tiff,data//masks/CL_HandE_1234_B004_topright6.tiff
data//images/CL_HandE_1234_B004_topright7.tiff,data//masks/CL_HandE_1234_B004_topright7.tiff
data//images/CL_HandE_1234_B004_topright8.tiff,data//masks/CL_HandE_1234_B004_topright8.tiff
data//images/CL_HandE_1234_B004_topright9.tiff,data//masks/CL_HandE_1234_B004_topright9.tiff
data//images/CL_HandE_1234_B004_topright10.tiff,data//masks/CL_HandE_1234_B004_topright10.tiff
data//images/CL_HandE_1234_B004_topright11.tiff,data//masks/CL_HandE_1234_B004_topright11.tiff
data//images/CL_HandE_1234_B004_topright12.tiff,data//masks/CL_HandE_1234_B004_topright12.tiff
data//images/CL_HandE_1234_B004_topright13.tiff,data//masks/CL_HandE_1234_B004_topright13.tiff
data//images/CL_HandE_1234_B004_topright14.tiff,data//masks/CL_HandE_1234_B004_topright14.tiff
data//images/CL_HandE_1234_B004_topright15.tiff,data//masks/CL_HandE_1234_B004_topright15.tiff
data//images/CL_HandE_1234_B004_topright16.tiff,data//masks/CL_HandE_1234_B004_topright16.tiff
data//images/CL_HandE_1234_B004_topright17.tiff,data//masks/CL_HandE_1234_B004_topright17.tiff
data//images/CL_HandE_1234_B004_topright18.tiff,data//masks/CL_HandE_1234_B004_topright18.tiff
data//images/CL_HandE_1234_B004_topright19.tiff,data//masks/CL_HandE_1234_B004_topright19.tiff
data//images/CL_HandE_1234_B004_topright20.tiff,data//masks/CL_HandE_1234_B004_topright20.tiff
data//images/CL_HandE_1234_B004_topright21.tiff,data//masks/CL_HandE_1234_B004_topright21.tiff
data//images/CL_HandE_1234_B004_topright22.tiff,data//masks/CL_HandE_1234_B004_topright22.tiff
data//images/CL_HandE_1234_B004_topright23.tiff,data//masks/CL_HandE_1234_B004_topright23.tiff
data//images/CL_HandE_1234_B004_topright24.tiff,data//masks/CL_HandE_1234_B004_topright24.tiff
data//images/CL_HandE_1234_B004_topright25.tiff,data//masks/CL_HandE_1234_B004_topright25.tiff
data//images/CL_HandE_1234_B004_topright26.tiff,data//masks/CL_HandE_1234_B004_topright26.tiff
data//images/CL_HandE_1234_B004_topright27.tiff,data//masks/CL_HandE_1234_B004_topright27.tiff
data//images/CL_HandE_1234_B004_topright28.tiff,data//masks/CL_HandE_1234_B004_topright28.tiff
data//images/CL_HandE_1234_B004_topright29.tiff,data//masks/CL_HandE_1234_B004_topright29.tiff
data//images/CL_HandE_1234_B004_topright30.tiff,data//masks/CL_HandE_1234_B004_topright30.tiff
data//images/CL_HandE_1234_B004_topright31.tiff,data//masks/CL_HandE_1234_B004_topright31.tiff
data//images/CL_HandE_1234_B004_topright32.tiff,data//masks/CL_HandE_1234_B004_topright32.tiff
data//images/CL_HandE_1234_B004_topright33.tiff,data//masks/CL_HandE_1234_B004_topright33.tiff
data//images/CL_HandE_1234_B004_topright34.tiff,data//masks/CL_HandE_1234_B004_topright34.tiff
data//images/CL_HandE_1234_B004_topright35.tiff,data//masks/CL_HandE_1234_B004_topright35.tiff
data//images/CL_HandE_1234_B004_topright36.tiff,data//masks/CL_HandE_1234_B004_topright36.tiff
data//images/CL_HandE_1234_B004_topright37.tiff,data//masks/CL_HandE_1234_B004_topright37.tiff
data//images/CL_HandE_1234_B004_topright38.tiff,data//masks/CL_HandE_1234_B004_topright38.tiff
data//images/CL_HandE_1234_B004_topright39.tiff,data//masks/CL_HandE_1234_B004_topright39.tiff
data//images/CL_HandE_1234_B004_topright40.tiff,data//masks/CL_HandE_1234_B004_topright40.tiff
data//images/CL_HandE_1234_B004_topright41.tiff,data//masks/CL_HandE_1234_B004_topright41.tiff
data//images/CL_HandE_1234_B004_topright42.tiff,data//masks/CL_HandE_1234_B004_topright42.tiff
data//images/CL_HandE_1234_B004_topright43.tiff,data//masks/CL_HandE_1234_B004_topright43.tiff
data//images/CL_HandE_1234_B004_topright44.tiff,data//masks/CL_HandE_1234_B004_topright44.tiff
data//images/CL_HandE_1234_B004_topright45.tiff,data//masks/CL_HandE_1234_B004_topright45.tiff
data//images/CL_HandE_1234_B004_topright46.tiff,data//masks/CL_HandE_1234_B004_topright46.tiff
data//images/CL_HandE_1234_B004_topright47.tiff,data//masks/CL_HandE_1234_B004_topright47.tiff
data//images/CL_HandE_1234_B004_topright48.tiff,data//masks/CL_HandE_1234_B004_topright48.tiff
data//images/CL_HandE_1234_B004_topright49.tiff,data//masks/CL_HandE_1234_B004_topright49.tiff
data//images/CL_HandE_1234_B004_topright50.tiff,data//masks/CL_HandE_1234_B004_topright50.tiff
data//images/CL_HandE_1234_B004_topright51.tiff,data//masks/CL_HandE_1234_B004_topright51.tiff
data//images/CL_HandE_1234_B004_topright52.tiff,data//masks/CL_HandE_1234_B004_topright52.tiff
data//images/CL_HandE_1234_B004_topright53.tiff,data//masks/CL_HandE_1234_B004_topright53.tiff
data//images/CL_HandE_1234_B004_topright54.tiff,data//masks/CL_HandE_1234_B004_topright54.tiff
data//images/CL_HandE_1234_B004_topright55.tiff,data//masks/CL_HandE_1234_B004_topright55.tiff
data//images/CL_HandE_1234_B004_topright56.tiff,data//masks/CL_HandE_1234_B004_topright56.tiff
data//images/CL_HandE_1234_B004_topright57.tiff,data//masks/CL_HandE_1234_B004_topright57.tiff
data//images/CL_HandE_1234_B004_topright58.tiff,data//masks/CL_HandE_1234_B004_topright58.tiff
data//images/CL_HandE_1234_B004_topright59.tiff,data//masks/CL_HandE_1234_B004_topright59.tiff
data//images/CL_HandE_1234_B004_topright60.tiff,data//masks/CL_HandE_1234_B004_topright60.tiff
data//images/CL_HandE_1234_B004_topright61.tiff,data//masks/CL_HandE_1234_B004_topright61.tiff
data//images/CL_HandE_1234_B004_topright62.tiff,data//masks/CL_HandE_1234_B004_topright62.tiff
data//images/CL_HandE_1234_B004_topright63.tiff,data//masks/CL_HandE_1234_B004_topright63.tiff
data//images/CL_HandE_1234_B004_topright64.tiff,data//masks/CL_HandE_1234_B004_topright64.tiff
data//images/CL_HandE_1234_B004_topright65.tiff,data//masks/CL_HandE_1234_B004_topright65.tiff
data//images/CL_HandE_1234_B004_topright66.tiff,data//masks/CL_HandE_1234_B004_topright66.tiff
data//images/CL_HandE_1234_B004_topright67.tiff,data//masks/CL_HandE_1234_B004_topright67.tiff
data//images/CL_HandE_1234_B004_topright68.tiff,data//masks/CL_HandE_1234_B004_topright68.tiff
data//images/CL_HandE_1234_B004_topright69.tiff,data//masks/CL_HandE_1234_B004_topright69.tiff
data//images/CL_HandE_1234_B004_topright70.tiff,data//masks/CL_HandE_1234_B004_topright70.tiff
data//images/CL_HandE_1234_B004_topright71.tiff,data//masks/CL_HandE_1234_B004_topright71.tiff
data//images/CL_HandE_1234_B004_topright72.tiff,data//masks/CL_HandE_1234_B004_topright72.tiff
data//images/CL_HandE_1234_B004_topright73.tiff,data//masks/CL_HandE_1234_B004_topright73.tiff
data//images/CL_HandE_1234_B004_topright74.tiff,data//masks/CL_HandE_1234_B004_topright74.tiff
data//images/CL_HandE_1234_B004_topright75.tiff,data//masks/CL_HandE_1234_B004_topright75.tiff
data//images/CL_HandE_1234_B004_topright76.tiff,data//masks/CL_HandE_1234_B004_topright76.tiff
data//images/CL_HandE_1234_B004_topright77.tiff,data//masks/CL_HandE_1234_B004_topright77.tiff
data//images/CL_HandE_1234_B004_topright78.tiff,data//masks/CL_HandE_1234_B004_topright78.tiff
data//images/CL_HandE_1234_B004_topright79.tiff,data//masks/CL_HandE_1234_B004_topright79.tiff
data//images/CL_HandE_1234_B004_topright80.tiff,data//masks/CL_HandE_1234_B004_topright80.tiff
data//images/CL_HandE_1234_B004_topright81.tiff,data//masks/CL_HandE_1234_B004_topright81.tiff
data//images/CL_HandE_1234_B004_topright82.tiff,data//masks/CL_HandE_1234_B004_topright82.tiff
data//images/CL_HandE_1234_B004_topright83.tiff,data//masks/CL_HandE_1234_B004_topright83.tiff
data//images/CL_HandE_1234_B004_topright84.tiff,data//masks/CL_HandE_1234_B004_topright84.tiff
data//images/CL_HandE_1234_B004_topright85.tiff,data//masks/CL_HandE_1234_B004_topright85.tiff
data//images/CL_HandE_1234_B004_topright86.tiff,data//masks/CL_HandE_1234_B004_topright86.tiff
data//images/CL_HandE_1234_B004_topright87.tiff,data//masks/CL_HandE_1234_B004_topright87.tiff
data//images/CL_HandE_1234_B004_topright88.tiff,data//masks/CL_HandE_1234_B004_topright88.tiff
data//images/CL_HandE_1234_B004_topright89.tiff,data//masks/CL_HandE_1234_B004_topright89.tiff
data//images/CL_HandE_1234_B004_topright90.tiff,data//masks/CL_HandE_1234_B004_topright90.tiff
data//images/CL_HandE_1234_B004_topright91.tiff,data//masks/CL_HandE_1234_B004_topright91.tiff
data//images/CL_HandE_1234_B004_topright92.tiff,data//masks/CL_HandE_1234_B004_topright92.tiff
data//images/CL_HandE_1234_B004_topright93.tiff,data//masks/CL_HandE_1234_B004_topright93.tiff
data//images/CL_HandE_1234_B004_topright94.tiff,data//masks/CL_HandE_1234_B004_topright94.tiff
data//images/CL_HandE_1234_B004_topright95.tiff,data//masks/CL_HandE_1234_B004_topright95.tiff
data//images/CL_HandE_1234_B004_topright96.tiff,data//masks/CL_HandE_1234_B004_topright96.tiff
data//images/CL_HandE_1234_B004_topright97.tiff,data//masks/CL_HandE_1234_B004_topright97.tiff
data//images/CL_HandE_1234_B004_topright98.tiff,data//masks/CL_HandE_1234_B004_topright98.tiff
data//images/CL_HandE_1234_B004_topright99.tiff,data//masks/CL_HandE_1234_B004_topright99.tiff
data//images/CL_HandE_1234_B004_topright100.tiff,data//masks/CL_HandE_1234_B004_topright100.tiff
data//images/CL_HandE_1234_B004_topright101.tiff,data//masks/CL_HandE_1234_B004_topright101.tiff
data//images/CL_HandE_1234_B004_topright102.tiff,data//masks/CL_HandE_1234_B004_topright102.tiff
data//images/CL_HandE_1234_B004_topright103.tiff,data//masks/CL_HandE_1234_B004_topright103.tiff
data//images/CL_HandE_1234_B004_topright104.tiff,data//masks/CL_HandE_1234_B004_topright104.tiff
data//images/CL_HandE_1234_B004_topright105.tiff,data//masks/CL_HandE_1234_B004_topright105.tiff
data//images/CL_HandE_1234_B004_topright106.tiff,data//masks/CL_HandE_1234_B004_topright106.tiff
data//images/CL_HandE_1234_B004_topright107.tiff,data//masks/CL_HandE_1234_B004_topright107.tiff
data//images/CL_HandE_1234_B004_topright108.tiff,data//masks/CL_HandE_1234_B004_topright108.tiff
data//images/CL_HandE_1234_B004_topright109.tiff,data//masks/CL_HandE_1234_B004_topright109.tiff
data//images/CL_HandE_1234_B004_topright110.tiff,data//masks/CL_HandE_1234_B004_topright110.tiff
data//images/CL_HandE_1234_B004_topright111.tiff,data//masks/CL_HandE_1234_B004_topright111.tiff
data//images/CL_HandE_1234_B004_topright112.tiff,data//masks/CL_HandE_1234_B004_topright112.tiff
data//images/CL_HandE_1234_B004_topright113.tiff,data//masks/CL_HandE_1234_B004_topright113.tiff
data//images/CL_HandE_1234_B004_topright114.tiff,data//masks/CL_HandE_1234_B004_topright114.tiff
data//images/CL_HandE_1234_B004_topright115.tiff,data//masks/CL_HandE_1234_B004_topright115.tiff
data//images/CL_HandE_1234_B004_topright116.tiff,data//masks/CL_HandE_1234_B004_topright116.tiff
data//images/CL_HandE_1234_B004_topright117.tiff,data//masks/CL_HandE_1234_B004_topright117.tiff
data//images/CL_HandE_1234_B004_topright118.tiff,data//masks/CL_HandE_1234_B004_topright118.tiff
data//images/CL_HandE_1234_B004_topright119.tiff,data//masks/CL_HandE_1234_B004_topright119.tiff
data//images/CL_HandE_1234_B004_topright120.tiff,data//masks/CL_HandE_1234_B004_topright120.tiff
data//images/CL_HandE_1234_B004_topright121.tiff,data//masks/CL_HandE_1234_B004_topright121.tiff
data//images/CL_HandE_1234_B004_topright122.tiff,data//masks/CL_HandE_1234_B004_topright122.tiff
data//images/CL_HandE_1234_B004_topright123.tiff,data//masks/CL_HandE_1234_B004_topright123.tiff
data//images/CL_HandE_1234_B004_topright124.tiff,data//masks/CL_HandE_1234_B004_topright124.tiff
data//images/CL_HandE_1234_B004_topright125.tiff,data//masks/CL_HandE_1234_B004_topright125.tiff
data//images/CL_HandE_1234_B004_topright126.tiff,data//masks/CL_HandE_1234_B004_topright126.tiff
data//images/CL_HandE_1234_B004_topright127.tiff,data//masks/CL_HandE_1234_B004_topright127.tiff
data//images/CL_HandE_1234_B004_topright128.tiff,data//masks/CL_HandE_1234_B004_topright128.tiff
data//images/CL_HandE_1234_B004_topright129.tiff,data//masks/CL_HandE_1234_B004_topright129.tiff
data//images/CL_HandE_1234_B004_topright130.tiff,data//masks/CL_HandE_1234_B004_topright130.tiff
data//images/CL_HandE_1234_B004_topright131.tiff,data//masks/CL_HandE_1234_B004_topright131.tiff
data//images/CL_HandE_1234_B004_topright132.tiff,data//masks/CL_HandE_1234_B004_topright132.tiff
data//images/CL_HandE_1234_B004_topright133.tiff,data//masks/CL_HandE_1234_B004_topright133.tiff
data//images/CL_HandE_1234_B004_topright134.tiff,data//masks/CL_HandE_1234_B004_topright134.tiff
data//images/CL_HandE_1234_B004_topright135.tiff,data//masks/CL_HandE_1234_B004_topright135.tiff
data//images/CL_HandE_1234_B004_topright136.tiff,data//masks/CL_HandE_1234_B004_topright136.tiff
data//images/CL_HandE_1234_B004_topright137.tiff,data//masks/CL_HandE_1234_B004_topright137.tiff
data//images/CL_HandE_1234_B004_topright138.tiff,data//masks/CL_HandE_1234_B004_topright138.tiff
data//images/CL_HandE_1234_B004_topright139.tiff,data//masks/CL_HandE_1234_B004_topright139.tiff
data//images/CL_HandE_1234_B004_topright140.tiff,data//masks/CL_HandE_1234_B004_topright140.tiff
data//images/CL_HandE_1234_B004_topright141.tiff,data//masks/CL_HandE_1234_B004_topright141.tiff
data//images/CL_HandE_1234_B004_topright142.tiff,data//masks/CL_HandE_1234_B004_topright142.tiff
data//images/CL_HandE_1234_B004_topright143.tiff,data//masks/CL_HandE_1234_B004_topright143.tiff
data//images/CL_HandE_1234_B004_topright144.tiff,data//masks/CL_HandE_1234_B004_topright144.tiff
data//images/CL_HandE_1234_B004_topright145.tiff,data//masks/CL_HandE_1234_B004_topright145.tiff
data//images/CL_HandE_1234_B004_topright146.tiff,data//masks/CL_HandE_1234_B004_topright146.tiff
data//images/CL_HandE_1234_B004_topright147.tiff,data//masks/CL_HandE_1234_B004_topright147.tiff
data//images/CL_HandE_1234_B004_topright148.tiff,data//masks/CL_HandE_1234_B004_topright148.tiff
data//images/CL_HandE_1234_B004_topright149.tiff,data//masks/CL_HandE_1234_B004_topright149.tiff
data//images/CL_HandE_1234_B004_topright150.tiff,data//masks/CL_HandE_1234_B004_topright150.tiff
data//images/CL_HandE_1234_B004_topright151.tiff,data//masks/CL_HandE_1234_B004_topright151.tiff
data//images/CL_HandE_1234_B004_topright152.tiff,data//masks/CL_HandE_1234_B004_topright152.tiff
data//images/CL_HandE_1234_B004_topright153.tiff,data//masks/CL_HandE_1234_B004_topright153.tiff
data//images/CL_HandE_1234_B004_topright154.tiff,data//masks/CL_HandE_1234_B004_topright154.tiff
data//images/CL_HandE_1234_B004_topright155.tiff,data//masks/CL_HandE_1234_B004_topright155.tiff
data//images/CL_HandE_1234_B004_topright156.tiff,data//masks/CL_HandE_1234_B004_topright156.tiff
data//images/CL_HandE_1234_B004_topright157.tiff,data//masks/CL_HandE_1234_B004_topright157.tiff
data//images/CL_HandE_1234_B004_topright158.tiff,data//masks/CL_HandE_1234_B004_topright158.tiff
data//images/CL_HandE_1234_B004_topright159.tiff,data//masks/CL_HandE_1234_B004_topright159.tiff
data//images/CL_HandE_1234_B004_topright160.tiff,data//masks/CL_HandE_1234_B004_topright160.tiff
data//images/CL_HandE_1234_B004_topright161.tiff,data//masks/CL_HandE_1234_B004_topright161.tiff
data//images/CL_HandE_1234_B004_topright162.tiff,data//masks/CL_HandE_1234_B004_topright162.tiff
data//images/CL_HandE_1234_B004_topright163.tiff,data//masks/CL_HandE_1234_B004_topright163.tiff
data//images/CL_HandE_1234_B004_topright164.tiff,data//masks/CL_HandE_1234_B004_topright164.tiff
data//images/CL_HandE_1234_B004_topright165.tiff,data//masks/CL_HandE_1234_B004_topright165.tiff
data//images/CL_HandE_1234_B004_topright166.tiff,data//masks/CL_HandE_1234_B004_topright166.tiff
data//images/CL_HandE_1234_B004_topright167.tiff,data//masks/CL_HandE_1234_B004_topright167.tiff
data//images/CL_HandE_1234_B004_topright168.tiff,data//masks/CL_HandE_1234_B004_topright168.tiff
data//images/CL_HandE_1234_B004_topright169.tiff,data//masks/CL_HandE_1234_B004_topright169.tiff
data//images/CL_HandE_1234_B004_topright170.tiff,data//masks/CL_HandE_1234_B004_topright170.tiff
data//images/CL_HandE_1234_B004_topright171.tiff,data//masks/CL_HandE_1234_B004_topright171.tiff
data//images/CL_HandE_1234_B004_topright172.tiff,data//masks/CL_HandE_1234_B004_topright172.tiff
