Train_image_path,Train_mask_path,class
data//images/CL_HandE_1234_B004_topleft237.tiff,data//masks/CL_HandE_1234_B004_topleft237.tiff,1
data//images/CL_HandE_1234_B004_topleft238.tiff,data//masks/CL_HandE_1234_B004_topleft238.tiff,0
data//images/CL_HandE_1234_B004_topleft239.tiff,data//masks/CL_HandE_1234_B004_topleft239.tiff,0
data//images/CL_HandE_1234_B004_topleft240.tiff,data//masks/CL_HandE_1234_B004_topleft240.tiff,0
data//images/CL_HandE_1234_B004_topleft241.tiff,data//masks/CL_HandE_1234_B004_topleft241.tiff,0
data//images/CL_HandE_1234_B004_topleft242.tiff,data//masks/CL_HandE_1234_B004_topleft242.tiff,0
data//images/CL_HandE_1234_B004_topleft243.tiff,data//masks/CL_HandE_1234_B004_topleft243.tiff,0
data//images/CL_HandE_1234_B004_topleft244.tiff,data//masks/CL_HandE_1234_B004_topleft244.tiff,0
data//images/CL_HandE_1234_B004_topleft245.tiff,data//masks/CL_HandE_1234_B004_topleft245.tiff,0
data//images/CL_HandE_1234_B004_topleft246.tiff,data//masks/CL_HandE_1234_B004_topleft246.tiff,0
data//images/CL_HandE_1234_B004_topleft247.tiff,data//masks/CL_HandE_1234_B004_topleft247.tiff,0
data//images/CL_HandE_1234_B004_topleft248.tiff,data//masks/CL_HandE_1234_B004_topleft248.tiff,0
data//images/CL_HandE_1234_B004_topleft249.tiff,data//masks/CL_HandE_1234_B004_topleft249.tiff,1
data//images/CL_HandE_1234_B004_topleft250.tiff,data//masks/CL_HandE_1234_B004_topleft250.tiff,1
data//images/CL_HandE_1234_B004_topleft251.tiff,data//masks/CL_HandE_1234_B004_topleft251.tiff,1
data//images/CL_HandE_1234_B004_topleft252.tiff,data//masks/CL_HandE_1234_B004_topleft252.tiff,1
data//images/CL_HandE_1234_B004_topleft253.tiff,data//masks/CL_HandE_1234_B004_topleft253.tiff,1
data//images/CL_HandE_1234_B004_topleft254.tiff,data//masks/CL_HandE_1234_B004_topleft254.tiff,1
data//images/CL_HandE_1234_B004_topleft255.tiff,data//masks/CL_HandE_1234_B004_topleft255.tiff,0
data//images/CL_HandE_1234_B004_topleft256.tiff,data//masks/CL_HandE_1234_B004_topleft256.tiff,0
data//images/CL_HandE_1234_B004_topleft257.tiff,data//masks/CL_HandE_1234_B004_topleft257.tiff,0
data//images/CL_HandE_1234_B004_topleft258.tiff,data//masks/CL_HandE_1234_B004_topleft258.tiff,0
data//images/CL_HandE_1234_B004_topleft259.tiff,data//masks/CL_HandE_1234_B004_topleft259.tiff,0
data//images/CL_HandE_1234_B004_topleft260.tiff,data//masks/CL_HandE_1234_B004_topleft260.tiff,0
data//images/CL_HandE_1234_B004_topleft261.tiff,data//masks/CL_HandE_1234_B004_topleft261.tiff,0
data//images/CL_HandE_1234_B004_topleft262.tiff,data//masks/CL_HandE_1234_B004_topleft262.tiff,0
data//images/CL_HandE_1234_B004_topleft263.tiff,data//masks/CL_HandE_1234_B004_topleft263.tiff,0
data//images/CL_HandE_1234_B004_topleft264.tiff,data//masks/CL_HandE_1234_B004_topleft264.tiff,1
data//images/CL_HandE_1234_B004_topleft265.tiff,data//masks/CL_HandE_1234_B004_topleft265.tiff,1
data//images/CL_HandE_1234_B004_topleft266.tiff,data//masks/CL_HandE_1234_B004_topleft266.tiff,1
data//images/CL_HandE_1234_B004_topleft267.tiff,data//masks/CL_HandE_1234_B004_topleft267.tiff,1
data//images/CL_HandE_1234_B004_topleft268.tiff,data//masks/CL_HandE_1234_B004_topleft268.tiff,1
data//images/CL_HandE_1234_B004_topleft269.tiff,data//masks/CL_HandE_1234_B004_topleft269.tiff,1
data//images/CL_HandE_1234_B004_topleft270.tiff,data//masks/CL_HandE_1234_B004_topleft270.tiff,1
data//images/CL_HandE_1234_B004_topleft271.tiff,data//masks/CL_HandE_1234_B004_topleft271.tiff,1
data//images/CL_HandE_1234_B004_topright0.tiff,data//masks/CL_HandE_1234_B004_topright0.tiff,1
data//images/CL_HandE_1234_B004_topright1.tiff,data//masks/CL_HandE_1234_B004_topright1.tiff,1
data//images/CL_HandE_1234_B004_topright4.tiff,data//masks/CL_HandE_1234_B004_topright4.tiff,1
data//images/CL_HandE_1234_B004_topright5.tiff,data//masks/CL_HandE_1234_B004_topright5.tiff,1
data//images/CL_HandE_1234_B004_topright6.tiff,data//masks/CL_HandE_1234_B004_topright6.tiff,1
data//images/CL_HandE_1234_B004_topright7.tiff,data//masks/CL_HandE_1234_B004_topright7.tiff,0
data//images/CL_HandE_1234_B004_topright8.tiff,data//masks/CL_HandE_1234_B004_topright8.tiff,0
data//images/CL_HandE_1234_B004_topright9.tiff,data//masks/CL_HandE_1234_B004_topright9.tiff,0
data//images/CL_HandE_1234_B004_topright10.tiff,data//masks/CL_HandE_1234_B004_topright10.tiff,0
data//images/CL_HandE_1234_B004_topright11.tiff,data//masks/CL_HandE_1234_B004_topright11.tiff,0
data//images/CL_HandE_1234_B004_topright12.tiff,data//masks/CL_HandE_1234_B004_topright12.tiff,0
data//images/CL_HandE_1234_B004_topright13.tiff,data//masks/CL_HandE_1234_B004_topright13.tiff,0
data//images/CL_HandE_1234_B004_topright14.tiff,data//masks/CL_HandE_1234_B004_topright14.tiff,0
data//images/CL_HandE_1234_B004_topright15.tiff,data//masks/CL_HandE_1234_B004_topright15.tiff,0
data//images/CL_HandE_1234_B004_topright16.tiff,data//masks/CL_HandE_1234_B004_topright16.tiff,0
data//images/CL_HandE_1234_B004_topright17.tiff,data//masks/CL_HandE_1234_B004_topright17.tiff,1
data//images/CL_HandE_1234_B004_topright18.tiff,data//masks/CL_HandE_1234_B004_topright18.tiff,1
data//images/CL_HandE_1234_B004_topright21.tiff,data//masks/CL_HandE_1234_B004_topright21.tiff,1
data//images/CL_HandE_1234_B004_topright22.tiff,data//masks/CL_HandE_1234_B004_topright22.tiff,1
data//images/CL_HandE_1234_B004_topright23.tiff,data//masks/CL_HandE_1234_B004_topright23.tiff,1
data//images/CL_HandE_1234_B004_topright24.tiff,data//masks/CL_HandE_1234_B004_topright24.tiff,1
data//images/CL_HandE_1234_B004_topright25.tiff,data//masks/CL_HandE_1234_B004_topright25.tiff,0
data//images/CL_HandE_1234_B004_topright26.tiff,data//masks/CL_HandE_1234_B004_topright26.tiff,0
data//images/CL_HandE_1234_B004_topright27.tiff,data//masks/CL_HandE_1234_B004_topright27.tiff,0
data//images/CL_HandE_1234_B004_topright28.tiff,data//masks/CL_HandE_1234_B004_topright28.tiff,0
data//images/CL_HandE_1234_B004_topright29.tiff,data//masks/CL_HandE_1234_B004_topright29.tiff,0
data//images/CL_HandE_1234_B004_topright30.tiff,data//masks/CL_HandE_1234_B004_topright30.tiff,0
data//images/CL_HandE_1234_B004_topright38.tiff,data//masks/CL_HandE_1234_B004_topright38.tiff,1
data//images/CL_HandE_1234_B004_topright39.tiff,data//masks/CL_HandE_1234_B004_topright39.tiff,1
data//images/CL_HandE_1234_B004_topright40.tiff,data//masks/CL_HandE_1234_B004_topright40.tiff,1
data//images/CL_HandE_1234_B004_topright41.tiff,data//masks/CL_HandE_1234_B004_topright41.tiff,1
data//images/CL_HandE_1234_B004_topright42.tiff,data//masks/CL_HandE_1234_B004_topright42.tiff,0
data//images/CL_HandE_1234_B004_topright43.tiff,data//masks/CL_HandE_1234_B004_topright43.tiff,0
data//images/CL_HandE_1234_B004_topright44.tiff,data//masks/CL_HandE_1234_B004_topright44.tiff,0
data//images/CL_HandE_1234_B004_topright45.tiff,data//masks/CL_HandE_1234_B004_topright45.tiff,0
data//images/CL_HandE_1234_B004_topright46.tiff,data//masks/CL_HandE_1234_B004_topright46.tiff,0
data//images/CL_HandE_1234_B004_topright55.tiff,data//masks/CL_HandE_1234_B004_topright55.tiff,1
data//images/CL_HandE_1234_B004_topright56.tiff,data//masks/CL_HandE_1234_B004_topright56.tiff,1
data//images/CL_HandE_1234_B004_topright57.tiff,data//masks/CL_HandE_1234_B004_topright57.tiff,1
data//images/CL_HandE_1234_B004_topright58.tiff,data//masks/CL_HandE_1234_B004_topright58.tiff,1
data//images/CL_HandE_1234_B004_topright59.tiff,data//masks/CL_HandE_1234_B004_topright59.tiff,0
data//images/CL_HandE_1234_B004_topright60.tiff,data//masks/CL_HandE_1234_B004_topright60.tiff,0
data//images/CL_HandE_1234_B004_topright61.tiff,data//masks/CL_HandE_1234_B004_topright61.tiff,0
data//images/CL_HandE_1234_B004_topright62.tiff,data//masks/CL_HandE_1234_B004_topright62.tiff,0
data//images/CL_HandE_1234_B004_topright63.tiff,data//masks/CL_HandE_1234_B004_topright63.tiff,0
data//images/CL_HandE_1234_B004_topright64.tiff,data//masks/CL_HandE_1234_B004_topright64.tiff,0
data//images/CL_HandE_1234_B004_topright73.tiff,data//masks/CL_HandE_1234_B004_topright73.tiff,1
data//images/CL_HandE_1234_B004_topright74.tiff,data//masks/CL_HandE_1234_B004_topright74.tiff,1
data//images/CL_HandE_1234_B004_topright75.tiff,data//masks/CL_HandE_1234_B004_topright75.tiff,0
data//images/CL_HandE_1234_B004_topright77.tiff,data//masks/CL_HandE_1234_B004_topright77.tiff,0
data//images/CL_HandE_1234_B004_topright78.tiff,data//masks/CL_HandE_1234_B004_topright78.tiff,0
data//images/CL_HandE_1234_B004_topright79.tiff,data//masks/CL_HandE_1234_B004_topright79.tiff,0
data//images/CL_HandE_1234_B004_topright80.tiff,data//masks/CL_HandE_1234_B004_topright80.tiff,0
data//images/CL_HandE_1234_B004_topright92.tiff,data//masks/CL_HandE_1234_B004_topright92.tiff,0
data//images/CL_HandE_1234_B004_topright93.tiff,data//masks/CL_HandE_1234_B004_topright93.tiff,1
data//images/CL_HandE_1234_B004_topright94.tiff,data//masks/CL_HandE_1234_B004_topright94.tiff,1
data//images/CL_HandE_1234_B004_topright109.tiff,data//masks/CL_HandE_1234_B004_topright109.tiff,1
data//images/CL_HandE_1234_B004_topright110.tiff,data//masks/CL_HandE_1234_B004_topright110.tiff,1
data//images/CL_HandE_1234_B004_topright111.tiff,data//masks/CL_HandE_1234_B004_topright111.tiff,1
data//images/CL_HandE_1234_B004_topright112.tiff,data//masks/CL_HandE_1234_B004_topright112.tiff,1
data//images/CL_HandE_1234_B004_topright113.tiff,data//masks/CL_HandE_1234_B004_topright113.tiff,1
data//images/CL_HandE_1234_B004_topright114.tiff,data//masks/CL_HandE_1234_B004_topright114.tiff,1
data//images/CL_HandE_1234_B004_topright115.tiff,data//masks/CL_HandE_1234_B004_topright115.tiff,1
data//images/CL_HandE_1234_B004_topright126.tiff,data//masks/CL_HandE_1234_B004_topright126.tiff,1
data//images/CL_HandE_1234_B004_topright127.tiff,data//masks/CL_HandE_1234_B004_topright127.tiff,1
data//images/CL_HandE_1234_B004_topright128.tiff,data//masks/CL_HandE_1234_B004_topright128.tiff,1
data//images/CL_HandE_1234_B004_topright129.tiff,data//masks/CL_HandE_1234_B004_topright129.tiff,1
data//images/CL_HandE_1234_B004_topright130.tiff,data//masks/CL_HandE_1234_B004_topright130.tiff,1
data//images/CL_HandE_1234_B004_topright131.tiff,data//masks/CL_HandE_1234_B004_topright131.tiff,1
data//images/CL_HandE_1234_B004_topright132.tiff,data//masks/CL_HandE_1234_B004_topright132.tiff,1
data//images/CL_HandE_1234_B004_topright135.tiff,data//masks/CL_HandE_1234_B004_topright135.tiff,0
data//images/CL_HandE_1234_B004_topright143.tiff,data//masks/CL_HandE_1234_B004_topright143.tiff,1
data//images/CL_HandE_1234_B004_topright144.tiff,data//masks/CL_HandE_1234_B004_topright144.tiff,1
data//images/CL_HandE_1234_B004_topright145.tiff,data//masks/CL_HandE_1234_B004_topright145.tiff,1
data//images/CL_HandE_1234_B004_topright146.tiff,data//masks/CL_HandE_1234_B004_topright146.tiff,1
data//images/CL_HandE_1234_B004_topright147.tiff,data//masks/CL_HandE_1234_B004_topright147.tiff,1
data//images/CL_HandE_1234_B004_topright148.tiff,data//masks/CL_HandE_1234_B004_topright148.tiff,1
data//images/CL_HandE_1234_B004_topright149.tiff,data//masks/CL_HandE_1234_B004_topright149.tiff,1
data//images/CL_HandE_1234_B004_topright161.tiff,data//masks/CL_HandE_1234_B004_topright161.tiff,1
data//images/CL_HandE_1234_B004_topright162.tiff,data//masks/CL_HandE_1234_B004_topright162.tiff,1
data//images/CL_HandE_1234_B004_topright163.tiff,data//masks/CL_HandE_1234_B004_topright163.tiff,1
data//images/CL_HandE_1234_B004_topright164.tiff,data//masks/CL_HandE_1234_B004_topright164.tiff,1
data//images/CL_HandE_1234_B004_topright165.tiff,data//masks/CL_HandE_1234_B004_topright165.tiff,1
data//images/CL_HandE_1234_B004_topright166.tiff,data//masks/CL_HandE_1234_B004_topright166.tiff,1
data//images/CL_HandE_1234_B004_topright180.tiff,data//masks/CL_HandE_1234_B004_topright180.tiff,1
data//images/CL_HandE_1234_B004_topright181.tiff,data//masks/CL_HandE_1234_B004_topright181.tiff,1
data//images/CL_HandE_1234_B004_topright182.tiff,data//masks/CL_HandE_1234_B004_topright182.tiff,1
data//images/CL_HandE_1234_B004_topright183.tiff,data//masks/CL_HandE_1234_B004_topright183.tiff,1
data//images/CL_HandE_1234_B004_topright184.tiff,data//masks/CL_HandE_1234_B004_topright184.tiff,1
data//images/CL_HandE_1234_B004_topright185.tiff,data//masks/CL_HandE_1234_B004_topright185.tiff,1
data//images/CL_HandE_1234_B004_topright198.tiff,data//masks/CL_HandE_1234_B004_topright198.tiff,1
data//images/CL_HandE_1234_B004_topright199.tiff,data//masks/CL_HandE_1234_B004_topright199.tiff,1
data//images/CL_HandE_1234_B004_topright200.tiff,data//masks/CL_HandE_1234_B004_topright200.tiff,1
data//images/CL_HandE_1234_B004_topright201.tiff,data//masks/CL_HandE_1234_B004_topright201.tiff,1
data//images/CL_HandE_1234_B004_topright202.tiff,data//masks/CL_HandE_1234_B004_topright202.tiff,1
data//images/CL_HandE_1234_B004_topright211.tiff,data//masks/CL_HandE_1234_B004_topright211.tiff,1
data//images/CL_HandE_1234_B004_topright212.tiff,data//masks/CL_HandE_1234_B004_topright212.tiff,1
data//images/CL_HandE_1234_B004_topright213.tiff,data//masks/CL_HandE_1234_B004_topright213.tiff,1
data//images/CL_HandE_1234_B004_topright218.tiff,data//masks/CL_HandE_1234_B004_topright218.tiff,0
data//images/CL_HandE_1234_B004_topright219.tiff,data//masks/CL_HandE_1234_B004_topright219.tiff,0
data//images/CL_HandE_1234_B004_topright220.tiff,data//masks/CL_HandE_1234_B004_topright220.tiff,0
data//images/CL_HandE_1234_B004_topright226.tiff,data//masks/CL_HandE_1234_B004_topright226.tiff,0
data//images/CL_HandE_1234_B004_topright227.tiff,data//masks/CL_HandE_1234_B004_topright227.tiff,1
data//images/CL_HandE_1234_B004_topright228.tiff,data//masks/CL_HandE_1234_B004_topright228.tiff,1
data//images/CL_HandE_1234_B004_topright229.tiff,data//masks/CL_HandE_1234_B004_topright229.tiff,1
data//images/CL_HandE_1234_B004_topright230.tiff,data//masks/CL_HandE_1234_B004_topright230.tiff,1
data//images/CL_HandE_1234_B004_topright231.tiff,data//masks/CL_HandE_1234_B004_topright231.tiff,0
data//images/CL_HandE_1234_B004_topright236.tiff,data//masks/CL_HandE_1234_B004_topright236.tiff,0
data//images/CL_HandE_1234_B004_topright237.tiff,data//masks/CL_HandE_1234_B004_topright237.tiff,0
data//images/CL_HandE_1234_B004_topright241.tiff,data//masks/CL_HandE_1234_B004_topright241.tiff,0
data//images/CL_HandE_1234_B004_topright242.tiff,data//masks/CL_HandE_1234_B004_topright242.tiff,0
data//images/CL_HandE_1234_B004_topright243.tiff,data//masks/CL_HandE_1234_B004_topright243.tiff,0
data//images/CL_HandE_1234_B004_topright244.tiff,data//masks/CL_HandE_1234_B004_topright244.tiff,1
data//images/CL_HandE_1234_B004_topright245.tiff,data//masks/CL_HandE_1234_B004_topright245.tiff,1
data//images/CL_HandE_1234_B004_topright246.tiff,data//masks/CL_HandE_1234_B004_topright246.tiff,1
data//images/CL_HandE_1234_B004_topright247.tiff,data//masks/CL_HandE_1234_B004_topright247.tiff,1
data//images/CL_HandE_1234_B004_topright248.tiff,data//masks/CL_HandE_1234_B004_topright248.tiff,0
data//images/CL_HandE_1234_B004_topright261.tiff,data//masks/CL_HandE_1234_B004_topright261.tiff,1
data//images/CL_HandE_1234_B004_topright262.tiff,data//masks/CL_HandE_1234_B004_topright262.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright103.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright103.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright104.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright104.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright105.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright105.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright110.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright110.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright111.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright111.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright120.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright120.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright121.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright121.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright122.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright122.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright126.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright126.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright127.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright127.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright128.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright128.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright136.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright136.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright137.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright137.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright138.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright138.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright139.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright139.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright143.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright143.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright144.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright144.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright145.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright145.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright153.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright153.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright154.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright154.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright155.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright155.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright156.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright156.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright160.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright160.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright161.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright161.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright162.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright162.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright171.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright171.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright172.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright172.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright173.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright173.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright176.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright176.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright177.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright177.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright178.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright178.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright179.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright179.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright188.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright188.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright189.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright189.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright190.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright190.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright191.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright191.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright192.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright192.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright193.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright193.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright194.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright194.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright195.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright195.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright196.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright196.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright205.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright205.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright206.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright206.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright207.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright207.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright208.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright208.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright209.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright209.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright210.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright210.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright211.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright211.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright212.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright212.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright221.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright221.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright222.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright222.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright223.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright223.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright224.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright224.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright225.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright225.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright226.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright226.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright227.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright227.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright228.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright228.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright229.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright229.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright230.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright230.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright231.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright231.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright232.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright232.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright233.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright233.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright234.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright234.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright235.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright235.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright237.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright237.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright238.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright238.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright239.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright239.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright240.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright240.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright241.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright241.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright242.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright242.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright243.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright243.tiff,1
data//images/HandE_B005_CL_b_RGB_bottomright244.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright244.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright245.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright245.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright246.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright246.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright247.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright247.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright248.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright248.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright249.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright249.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright250.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright250.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright251.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright251.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright252.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright252.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright253.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright253.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright254.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright254.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright255.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright255.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright262.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright262.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright263.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright263.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright264.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright264.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright265.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright265.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright266.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright266.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright267.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright267.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright268.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright268.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright269.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright269.tiff,0
